filepath,caption
dataset/SMALL_images/train/COCO_train2014_000000106326.jpg,Zebras grazing in a flat golden green plain.
dataset/SMALL_images/train/COCO_train2014_000000202186.jpg,The small dog stands inside of a suitcase on a bed.
dataset/SMALL_images/train/COCO_train2014_000000531153.jpg,a man standing on the snow while checking out his skiis
dataset/SMALL_images/train/COCO_train2014_000000449078.jpg,a man that is standing at a home plate
dataset/SMALL_images/train/COCO_train2014_000000488373.jpg,Two young children sitting at a table eating food.
dataset/SMALL_images/train/COCO_train2014_000000026732.jpg,A brown dog on wooden floor next to a window.
dataset/SMALL_images/train/COCO_train2014_000000569592.jpg,A guy is jumping in the air with his skateboard.
dataset/SMALL_images/train/COCO_train2014_000000012766.jpg,"There is salmon on bread, soup, and a bottle of water."
dataset/SMALL_images/train/COCO_train2014_000000083407.jpg,A stop sign that looks blue in the lighting
dataset/SMALL_images/train/COCO_train2014_000000246982.jpg,Four Blue Angels stunt jet planes in formation.
dataset/SMALL_images/train/COCO_train2014_000000499155.jpg,A group of people at a bar with drinks.
dataset/SMALL_images/train/COCO_train2014_000000401266.jpg,an image of kids playing in the grass
dataset/SMALL_images/train/COCO_train2014_000000068821.jpg,A yellow pedestrian ahead sign under a green street sign.
dataset/SMALL_images/train/COCO_train2014_000000563764.jpg,Two giraffes walking in opposite directions with city in background
dataset/SMALL_images/train/COCO_train2014_000000537790.jpg,A train on cross over tracks near multiple tracks..
dataset/SMALL_images/train/COCO_train2014_000000334777.jpg,Six bowls of various vegitables sit next to a crock pot.
dataset/SMALL_images/train/COCO_train2014_000000498972.jpg,A person riding a snowboard over the snow.
dataset/SMALL_images/train/COCO_train2014_000000058726.jpg,The giraffes are walking around in the fenced area together
dataset/SMALL_images/train/COCO_train2014_000000283704.jpg,Parachutes are falling over the ocean while people are swimming.
dataset/SMALL_images/train/COCO_train2014_000000499512.jpg,A green field with a large airplane in the sky.
dataset/SMALL_images/train/COCO_train2014_000000310175.jpg,Many people are flying kites at a kite festival.
dataset/SMALL_images/train/COCO_train2014_000000408922.jpg,A motorcycle is parked at a Philips 66 gas station.
dataset/SMALL_images/train/COCO_train2014_000000209246.jpg,Group of people all showing off their cellphones in a group seating.
dataset/SMALL_images/train/COCO_train2014_000000384168.jpg,A large bathroom with a toilet and sink.
dataset/SMALL_images/train/COCO_train2014_000000054874.jpg,A toilet and sink in dirty bathroom in poor repair.
dataset/SMALL_images/train/COCO_train2014_000000515508.jpg,a snow skier in a blue jacket on a hill
dataset/SMALL_images/train/COCO_train2014_000000126714.jpg,Hands holding small white objects on person seated one standing
dataset/SMALL_images/train/COCO_train2014_000000072284.jpg,A dog wearing goggles sits in a bike basket.
dataset/SMALL_images/train/COCO_train2014_000000468519.jpg,Group of people sitting on a public transportation together.
dataset/SMALL_images/train/COCO_train2014_000000001777.jpg,A zebra and an ostrich stand nearby each other at a zoo.
dataset/SMALL_images/train/COCO_train2014_000000550780.jpg,A beautifully decorated bedroom with a canopy bed.
dataset/SMALL_images/train/COCO_train2014_000000292782.jpg,Many people are flying kites on the beach.
dataset/SMALL_images/train/COCO_train2014_000000570477.jpg,A little girl holding a pink hello kitty umbrella.
dataset/SMALL_images/train/COCO_train2014_000000249543.jpg,a white blue and red jet and some people
dataset/SMALL_images/train/COCO_train2014_000000004410.jpg,A cat lays on a desk near some files and tissues.
dataset/SMALL_images/train/COCO_train2014_000000104075.jpg,The girl is running and getting ready to hit the tennis ball.
dataset/SMALL_images/train/COCO_train2014_000000217720.jpg,"A room that has a desk with a chair, a mirror, and a television."
dataset/SMALL_images/train/COCO_train2014_000000389672.jpg,A colorful airplane is surrounded by luggage carts.
dataset/SMALL_images/train/COCO_train2014_000000418808.jpg,A purple vase is shown with tall stems.
dataset/SMALL_images/train/COCO_train2014_000000146533.jpg,A truck drives swiftly by a bus stop sign.
dataset/SMALL_images/train/COCO_train2014_000000550237.jpg,A little boy is smiling while brushing his teeth.
dataset/SMALL_images/train/COCO_train2014_000000304250.jpg,A fire place is shown with a clock and other pieces.
dataset/SMALL_images/train/COCO_train2014_000000505903.jpg,A table topped with trays and bowls of food.
dataset/SMALL_images/train/COCO_train2014_000000396976.jpg,A group of people sitting around a table having a meal.
dataset/SMALL_images/train/COCO_train2014_000000505884.jpg,Three people standing on a snow covered slope with skis on
dataset/SMALL_images/train/COCO_train2014_000000114259.jpg,"Various fruits, vegetables, and pretzels decorated as turkey"
dataset/SMALL_images/train/COCO_train2014_000000567976.jpg,A fire truck parked on the road behind a barricade.
dataset/SMALL_images/train/COCO_train2014_000000291349.jpg,Young child sitting on floor with toy dragon kite.
dataset/SMALL_images/train/COCO_train2014_000000065668.jpg,A market with vegetables and a lot of people around.
dataset/SMALL_images/train/COCO_train2014_000000076254.jpg,some ripe fruits being cut to be eaten
dataset/SMALL_images/train/COCO_train2014_000000296286.jpg,A close up of a hero sandwich containing chicken and tomatos
dataset/SMALL_images/train/COCO_train2014_000000222259.jpg,A cat laying on top in laptop on table.
dataset/SMALL_images/train/COCO_train2014_000000512157.jpg,Round tray of donuts behind a glass door
dataset/SMALL_images/train/COCO_train2014_000000382080.jpg,Many pictures of people riding on an elephant.
dataset/SMALL_images/train/COCO_train2014_000000230898.jpg,A skater grinds his skateboard down a rail.
dataset/SMALL_images/train/COCO_train2014_000000535060.jpg,A person bending over to adjust a child's skis.
dataset/SMALL_images/train/COCO_train2014_000000531179.jpg,Waiters serve food on a restaurant's patio with a bird sitting on the back of a chair.
dataset/SMALL_images/train/COCO_train2014_000000486972.jpg,A couple of stuffed animals on a white surface.
dataset/SMALL_images/train/COCO_train2014_000000497082.jpg,A person jumping a skateboard next to some benches.
dataset/SMALL_images/train/COCO_train2014_000000314572.jpg,A horse pulling an old wagon down the road
dataset/SMALL_images/train/COCO_train2014_000000038134.jpg,A bowl containing many very small citrus fruits.
dataset/SMALL_images/train/COCO_train2014_000000296134.jpg,A herd of wild animals grazing on a lush green field.
dataset/SMALL_images/train/COCO_train2014_000000355620.jpg,A child in a helmet sitting crosslegged on a skateboard.
dataset/SMALL_images/train/COCO_train2014_000000439932.jpg,An elephant rubbing its head in the mud.
dataset/SMALL_images/train/COCO_train2014_000000346678.jpg,Two grizzly bears catching fish in the water.
dataset/SMALL_images/train/COCO_train2014_000000187823.jpg,"A sandwich and chips are on a plate with a cup of coffee, cell phone, and a newspaper nearby."
dataset/SMALL_images/train/COCO_train2014_000000408048.jpg,A pile of pieces of dark green broccoli.
dataset/SMALL_images/train/COCO_train2014_000000134447.jpg,A group of men walking as one carries a skateboard.
dataset/SMALL_images/train/COCO_train2014_000000529030.jpg,a number of bikes parked on a snowy surface
dataset/SMALL_images/train/COCO_train2014_000000234967.jpg,A fire hydrant with a  mans face painted on it.
dataset/SMALL_images/train/COCO_train2014_000000350712.jpg,A war veteran checking out a snow board in a shop.
dataset/SMALL_images/train/COCO_train2014_000000213220.jpg,A man playing video games inside of his home.
dataset/SMALL_images/train/COCO_train2014_000000047288.jpg,a vase filled with assorted colorful flowers that sits on a table
dataset/SMALL_images/train/COCO_train2014_000000426525.jpg,Long horn steer roaming through an open field.
dataset/SMALL_images/train/COCO_train2014_000000361930.jpg,Two women standing on a purple tennis court.
dataset/SMALL_images/train/COCO_train2014_000000371114.jpg,A woman standing at a street corner as traffic is caught in motion.
dataset/SMALL_images/train/COCO_train2014_000000249272.jpg,A cut-up steak and broccoli are pictured here.
dataset/SMALL_images/train/COCO_train2014_000000459429.jpg,"A young woman, dressed in black,  holding a banana."
dataset/SMALL_images/train/COCO_train2014_000000095989.jpg,A herd of sheep with a dog laying in the grass.
dataset/SMALL_images/train/COCO_train2014_000000484347.jpg,A brown cow lays down on the beach to take a nap
dataset/SMALL_images/train/COCO_train2014_000000268899.jpg,A man is holding a cell phone with the back facing the camera.
dataset/SMALL_images/train/COCO_train2014_000000473553.jpg,A catcher tagging a baseball player out on a baseball field.
dataset/SMALL_images/train/COCO_train2014_000000457029.jpg,A little boy jumps on his skateboard on a concrete patio behind a house.
dataset/SMALL_images/train/COCO_train2014_000000229618.jpg,Two people talking on a ramp outside a house.
dataset/SMALL_images/train/COCO_train2014_000000319741.jpg,A man is holding a cat outside next to a car.
dataset/SMALL_images/train/COCO_train2014_000000143820.jpg,A queen size bed is furnished with a comforter and pillows.
dataset/SMALL_images/train/COCO_train2014_000000237569.jpg,People watching a man playing a game of tennis
dataset/SMALL_images/train/COCO_train2014_000000533944.jpg,A man standing on top of a base holding a catchers mitt.
dataset/SMALL_images/train/COCO_train2014_000000129085.jpg,A television is sitting on a stand in a room.
dataset/SMALL_images/train/COCO_train2014_000000401617.jpg,a woman about to hit a volley ball during a game
dataset/SMALL_images/train/COCO_train2014_000000080566.jpg,A rubix cube duck is sitting under an apple monitor.
dataset/SMALL_images/train/COCO_train2014_000000240568.jpg,A thighs down view of a person on a skateboard in the air.
dataset/SMALL_images/train/COCO_train2014_000000466694.jpg,A pizza restaurant is lined with rows of tables with checkered tablecloths.
dataset/SMALL_images/train/COCO_train2014_000000087229.jpg,A yellow plate topped with different types of food.
dataset/SMALL_images/train/COCO_train2014_000000147597.jpg,A group of people on skis on snowy slope.
dataset/SMALL_images/train/COCO_train2014_000000046885.jpg,a male skateboarder in a red shirt is doing a trick
dataset/SMALL_images/train/COCO_train2014_000000033383.jpg,White wooden bench in the middle of a beautiful garden.
dataset/SMALL_images/train/COCO_train2014_000000364364.jpg,an image of a bowl of cereal and a partially eaten chocolate doughnut
dataset/SMALL_images/train/COCO_train2014_000000551986.jpg,a tiled floor sits inside of an outside kitchen
dataset/SMALL_images/train/COCO_train2014_000000231381.jpg,A couple of bears are sitting in a field
dataset/SMALL_images/train/COCO_train2014_000000236031.jpg,A cat standing next to a book about cats and dogs.
dataset/SMALL_images/train/COCO_train2014_000000225755.jpg,Two baseball players wearing gloves on a field.
dataset/SMALL_images/train/COCO_train2014_000000087604.jpg,A man suspended in mid air following a hit on a tennis ball.
dataset/SMALL_images/train/COCO_train2014_000000067118.jpg,The image is of a black bear looking forward.
dataset/SMALL_images/train/COCO_train2014_000000455948.jpg,"A man is standing on a surfboard, riding a wave."
dataset/SMALL_images/train/COCO_train2014_000000578030.jpg,a snowy field that someone is flying a kite in
dataset/SMALL_images/train/COCO_train2014_000000396296.jpg,The dog is being fed with a banana.
dataset/SMALL_images/train/COCO_train2014_000000097243.jpg,A tall building with a roman numeral clock on it.
dataset/SMALL_images/train/COCO_train2014_000000533827.jpg,Meter car in the middle of the road in the way of cars.
dataset/SMALL_images/train/COCO_train2014_000000475610.jpg,A herd of elephants standing around a watering hole.
dataset/SMALL_images/train/COCO_train2014_000000068176.jpg,a person riding a bike near a large truck
dataset/SMALL_images/train/COCO_train2014_000000290412.jpg,A man watching a frisbee fly through the air away from him.
